"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Denmark","DNK","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","95.8727798461914","96.4220886230469","98.8911437988281","101.671112060547","102.833717346191","104.183547973633","100.781913757324","99.3313217163086","97.3707733154297","97.3511123657227","95.4740295410156","96.2963485717773","98.0009384155273","98.9652786254883","98.7772598266602","98.6826171875","98.8600311279297","98.9754791259766","97.7987670898438","97.6850814819336","98.2541809082031","97.431510925293","98.5662002563477","100.324668884277","100.402992248535","100.64478302002","","101.585113525391","101.33479309082","101.427436828613","101.361656188965","103.322608947754","","100.732330322266","98.7315902709961","99.3014373779297","100.014671325684","99.6147918701172","99.5653686523438","99.5820083618164","100.780670166016","101.356559753418","101.545562744141","101.294227600098","101.456443786621","101.804832458496","101.268089294434","100.523910522461","","",
"Dominican Republic","DOM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","94.3092422485352","101.649238586426","98.1961669921875","96.6265029907227","98.3179473876953","101.478393554688","102.463119506836","102.307807922363","110.086036682129","112.529159545898","114.939666748047","118.183868408203","111.282089233398","113.254447937012","120.634803771973","120.790626525879","","","","","100.208686828613","100.62767791748","102.480812072754","101.493057250977","99.2104797363281","102.868240356445","101.922470092773","109.429328918457","112.579811096191","115.845672607422","","118.138870239258","115.842971801758","107.876808166504","108.376922607422","103.632362365723","113.729049682617","109.530540466309","111.857696533203","110.502220153809","109.860450744629","107.95629119873","109.114593505859","107.558158874512","111.40535736084","110.298751831055","107.799812316895","105.69864654541","112.228210449219","",
"Algeria","DZA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","74.4656829833984","78.6024169921875","83.2813262939453","87.0531005859375","89.1604690551758","92.1544189453125","94.104606628418","95.1512985229492","94.8748779296875","94.7681503295898","93.6837615966797","92.5647888183594","91.3630294799805","90.9526214599609","90.0835876464844","89.0463562011719","90.2453994750977","91.7567901611328","92.0028533935547","92.5934371948242","94.4480972290039","96.4796524047852","96.7873229980469","97.4216690063477","97.4424667358398","98.5931015014648","99.7481231689453","100.90608215332","102.752326965332","105.164909362793","104.021697998047","105.142471313477","105.926750183105","106.893898010254","107.586097717285","108.15657043457","109.531707763672","109.230972290039","112.35897064209","115.337577819824","116.567909240723","118.07958984375","119.539321899414","118.502807617188","115.877838134766","113.830200195313","111.76448059082","109.882820129395","107.331687927246","",
"East Asia & Pacific (excluding high income)","EAP","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","101.3603","101.1412","102.548","107.6559","110.3056","112.4253","112.9384","110.034","106.8618","106.6415","107.7113","109.2852","109.6262","109.8488","110.6629","114.0406","116.811","119.7504","120.7546","120.6861","119.2682","117.3943","115.776","113.8519","111.8695","109.6846","107.4356","105.7722","105.974","106.4419","108.1188","109.906","108.4389","106.9943","105.6098","104.0012","101.9177","102.2857","102.2731","102.148","101.8983","102.2131","102.9149","102.5591","100.4235","100.674","101.5237","102.1468","102.3083","103.564","",
"Early-demographic dividend","EAR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","78.53398","78.47332","79.93276","82.29713","82.31312","83.57187","84.32591","85.77352","84.68062","85.266","86.78638","88.41322","89.7472","91.0219","92.00056","91.85332","92.37258","91.57347","92.61899","94.17367","93.56216","93.72094","93.63284","94.18106","94.9239","94.6017","95.1375","94.99616","95.04946","95.51625","96.41706","96.7173","97.43274","100.5816","101.7175","102.9787","103.7022","105.4737","105.8166","105.8355","106.1326","106.2435","106.9932","107.3104","106.1757","106.4263","108.8725","107.8453","102.0029","101.9569","",
"East Asia & Pacific","EAS","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","101.16","101.3409","102.6054","107.1357","109.3725","111.3742","111.9387","109.322","106.4211","106.2438","107.2727","108.6257","108.8422","108.994","109.6977","112.7533","115.3144","118.0249","118.9402","118.9108","117.6721","115.9537","114.4822","112.7346","110.9827","108.9814","106.9167","105.3503","105.5452","105.9708","107.4824","109.0766","107.7231","106.421","105.224","103.7667","101.8695","102.2626","102.2435","102.138","101.9143","102.2173","102.8323","102.4333","100.4266","100.5983","101.3406","101.9033","102.0743","103.4764","",
"Europe & Central Asia (excluding high income)","ECA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","105.6018","105.6546","104.2479","103.7064","103.2861","103.2252","103.8008","104.2214","104.3573","104.8572","104.5146","103.2451","103.5628","103.6912","105.7384","106.1211","106.9121","107.2355","108.0514","106.6915","106.6934","108.4295","107.771","106.6509","105.5117","104.5641","103.6102","102.8932","103.0067","103.4831","103.2331","105.2878","107.5524","105.303","102.839","100.1875","99.28909","99.4841","99.89825","99.49078","100.1054","100.5967","100.1855","102.6014","101.8223","100.2045","100.471","98.8549","99.66861","99.50011","",
"Europe & Central Asia","ECS","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","105.5096","105.5407","105.0824","104.2633","104.2898","104.211","104.333","104.0889","103.9484","103.9047","103.564","102.8204","102.888","102.7177","103.4862","103.7057","104.2296","104.5971","104.9384","104.2144","103.866","104.255","103.6598","103.4702","103.1643","102.8051","102.6372","102.2145","102.941","102.9338","102.8047","103.5371","104.1528","103.1055","102.498","101.6391","101.261","101.3467","101.6561","101.3404","101.5511","101.693","101.6598","103.0771","101.9853","101.2684","101.2044","100.6603","100.8571","100.7812","",
"Ecuador","ECU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","97.2935791015625","97.8488235473633","99.3213500976563","102.323287963867","102.538848876953","104.35888671875","104.97135925293","106.484420776367","111.751838684082","113.028388977051","117.450752258301","119.442138671875","120.592071533203","121.893661499023","121.874847412109","123.034858703613","124.950927734375","125.358383178711","123.83618927002","122.89900970459","121.205978393555","130.477890014648","126.30046081543","109.591423034668","109.581199645996","110.205131530762","113.154846191406","111.363418579102","111.037483215332","111.411102294922","112.106819152832","112.599678039551","111.722122192383","110.647529602051","109.874320983887","109.210762023926","110.012107849121","107.686546325684","112.233489990234","113.080253601074","114.117668151855","112.277618408203","111.369499206543","112.878486633301","107.683837890625","104.934959411621","103.534942626953","103.267951965332","","",
"Egypt, Arab Rep.","EGY","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","69.8931198120117","70.8634185791016","71.2877578735352","68.5900726318359","69.6644592285156","68.9553298950195","68.0588607788086","67.8228607177734","67.9091033935547","69.3375701904297","70.3290863037109","72.3507995605469","75.2289123535156","77.9579696655273","80.5362777709961","82.9874267578125","85.6951065063477","88.2146530151367","89.0287704467773","91.0153274536133","93.4629898071289","85.2852325439453","86.0958786010742","95.5085830688477","88.3123474121094","97.1400985717773","96.4291305541992","","94.4224090576172","93.8213195800781","93.9689865112305","94.7885284423828","95.3343734741211","95.7111434936523","95.706672668457","97.2613220214844","98.3864974975586","","101.382568359375","102.285339355469","99.1844863891602","104.779739379883","105.094429016113","103.871536254883","","105.393577575684","106.13346862793","106.284927368164","106.409561157227","",
"Euro area","EMU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","107.0166","107.0259","106.9135","105.5545","105.8127","105.7075","105.6584","105.2232","105.1194","104.9493","104.8159","104.5781","104.259","103.6085","103.2361","103.5451","103.9666","104.6006","104.7495","104.6342","103.7083","102.9896","101.9551","102.084","102.3724","102.5742","103.2726","103.0587","104.4377","104.0796","104.0562","103.6373","102.9015","102.6419","102.5432","103.5285","103.9453","104.2214","104.152","103.7213","103.3613","103.1682","102.7773","103.12","102.377","102.3951","102.1231","102.6467","102.6105","102.6133","",
"Eritrea","ERI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.7328491210938","32.1527900695801","29.6063594818115","46.6810913085938","55.202579498291","59.9907913208008","63.0730094909668","66.2525329589844","65.6708908081055","","71.0103912353516","80.2558364868164","81.2486114501953","91.5184020996094","101.580680847168","108.568588256836","112.467231750488","111.950721740723","103.105072021484","97.449821472168","91.3832168579102","83.675666809082","86.2345428466797","87.2734298706055","92.2473678588867","79.8505477905273","76.161003112793","","68.4745178222656","68.4338302612305","","",
"Spain","ESP","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","110.573356628418","114.578857421875","109.971549987793","112.130218505859","112.954978942871","111.917442321777","111.06713104248","110.185920715332","109.798606872559","109.227081298828","108.705513000488","109.316162109375","109.411628723145","108.993873596191","108.628616333008","107.341438293457","106.935447692871","104.565689086914","104.465179443359","104.473052978516","105.300537109375","104.691581726074","106.485206604004","106.158531188965","105.081520080566","104.77668762207","104.282859802246","104.421028137207","104.546691894531","104.503059387207","104.024620056152","103.599098205566","103.423858642578","103.647331237793","103.056991577148","103.723320007324","104.151588439941","104.660797119141","104.588882446289","103.975578308105","104.555648803711","105.240180969238","108.193778991699","107.152038574219","106.363990783691","104.214172363281","102.710289001465","101.989349365234","","",
"Estonia","EST","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","102.889709472656","102.396438598633","102.122657775879","102.236167907715","103.261711120605","104.704299926758","111.903358459473","114.422073364258","113.242576599121","93.5215530395508","92.2420196533203","91.7274322509766","89.638542175293","90.4584121704102","91.7392120361328","95.4984664916992","97.2146606445313","99.5661315917969","101.383033752441","102.967041015625","103.774452209473","102.380531311035","101.187942504883","99.6817932128906","98.9073104858398","97.7007675170898","98.9084777832031","101.610710144043","103.061172485352","103.03214263916","101.713943481445","100.954490661621","99.5682601928711","98.0072326660156","97.1464080810547","97.1177978515625","97.2301712036133","97.6676864624023","","",
"Ethiopia","ETH","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","15.02952003479","15.8598003387451","16.2711200714111","17.7266902923584","19.2242393493652","21.2511291503906","22.8565502166748","22.0086193084717","26.2183208465576","33.9181518554688","39.0554809570313","41.8414001464844","42.4244194030762","40.4676284790039","37.5520515441895","36.9864196777344","40.0584716796875","40.8731918334961","39.1388092041016","35.2561683654785","31.5564594268799","25.2810192108154","21.708080291748","25.5308303833008","29.2249202728271","35.1210708618164","40.5378112792969","50.2101211547852","49.6494789123535","54.7184181213379","60.5821800231934","63.7933387756348","65.0845184326172","67.9149932861328","79.0526123046875","83.2288970947266","89.0744400024414","94.7504119873047","93.4268188476563","91.6565322875977","94.2797164916992","94.2650604248047","","99.2527618408203","100.971488952637","","","","","",
"European Union","EUU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","105.6616","105.6832","105.7322","104.7501","104.9959","104.8607","104.7816","104.3531","104.0948","103.7749","103.3819","102.9035","102.8444","102.4943","102.4581","102.5656","102.8361","103.1712","103.0622","102.6616","101.8631","101.2086","100.6113","101.0617","101.4083","101.4859","101.9413","101.9051","102.8917","102.4961","102.4513","102.2513","101.727","101.5552","102.3","102.8173","102.8213","102.8193","103.0471","102.7845","102.7011","102.5409","102.7609","103.4077","102.0663","101.9494","101.6026","101.833","101.5683","101.585","",
"Fragile and conflict affected situations","FCS","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","60.97924","61.72684","63.11761","64.14926","64.28422","64.63799","65.54923","68.41515","72.39978","76.74013","79.61548","83.17103","85.20407","86.01479","86.27763","84.66085","82.00965","80.47404","79.48334","77.93482","77.04323","79.70881","80.34769","81.54436","81.41847","80.10369","76.16689","77.23412","78.06479","78.08852","80.3046","81.40854","84.97517","87.5108","89.60969","90.30919","91.97254","90.67235","90.16821","90.82491","91.55229","94.01163","95.96526","96.04185","95.33231","93.48047","93.89279","94.11728","94.41408","94.28645","",
"Finland","FIN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","81.7188034057617","81.1413803100586","82.1931610107422","85.7964477539063","89.825309753418","102.184501647949","100.61727142334","99.1735534667969","98.1509323120117","97.1537475585938","96.0810699462891","97.3591232299805","99.9374618530273","101.816177368164","102.637199401855","102.351722717285","102.143646240234","100.764488220215","99.1845932006836","98.4718017578125","98.6809310913086","99.1448669433594","99.3125915527344","99.2776870727539","98.9689331054688","99.0480880737305","99.2002716064453","99.8959274291992","100.395027160645","101.267196655273","101.264022827148","100.390571594238","99.6743927001953","98.783332824707","98.4179763793945","98.0086288452148","98.5560989379883","98.9775466918945","99.2135696411133","99.4823226928711","99.755241394043","100.340980529785","100.344146728516","100.620719909668","100.560791015625","100.418838500977","100.154640197754","100.205108642578","","",
"Fiji","FJI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","106.739440917969","109.992668151855","112.338516235352","115.628486633301","116.850028991699","117.522560119629","115.357406616211","112.702919006348","110.364433288574","106.759803771973","105.432060241699","105.267730712891","","102.571327209473","101.744171142578","102.085113525391","103.67015838623","104.846672058105","","","","108.71053314209","107.527076721191","","107.997650146484","106.944137573242","104.84400177002","105.143623352051","105.074562072754","103.760406494141","101.586090087891","104.005561828613","105.888076782227","108.662788391113","112.678283691406","","113.376533508301","107.303260803223","106.25666809082","104.831069946289","","105.689796447754","106.617286682129","107.818717956543","","106.716461181641","106.438888549805","","","116.459106445313","",
"France","FRA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","116.276641845703","113.298027038574","110.623870849609","109.823570251465","109.065551757813","108.169372558594","107.834083557129","109.32511138916","110.178642272949","110.418968200684","109.885200500488","108.85131072998","106.85368347168","106.24291229248","106.12523651123","109.183479309082","111.754692077637","113.744720458984","113.79907989502","111.446891784668","108.807662963867","106.427093505859","104.381767272949","104.787628173828","105.26587677002","106.13069152832","105.125053405762","105.206451416016","100.809257507324","100.428260803223","100.382209777832","100.249298095703","99.9754486083984","99.8111801147461","104.636489868164","104.278846740723","103.85977935791","103.622146606445","103.041137695313","102.761512756348","102.691101074219","102.523162841797","102.276443481445","101.280349731445","101.989639282227","102.260429382324","102.417221069336","102.874000549316","","",
"Faroe Islands","FRO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","213.858947753906","215.246963500977","221.848205566406","215.099334716797","211.321594238281","202.36897277832","204.372406005859","198.717742919922","191.756637573242","","","","","","","","","","","","","","","","","","","","","","","","","112.887016296387","111.096000671387","","113.112548828125","","","","","","","101.432121276855","97.1747436523438","97.0367202758789","","","96.8056030273438","",
"Gabon","GAB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","138.682159423828","139.805923461914","140.327743530273","139.145904541016","142.06462097168","144.729904174805","140.88703918457","146.11572265625","141.847015380859","143.99006652832","145.927001953125","146.020050048828","145.757797241211","146.514144897461","147.048965454102","146.045547485352","146.933883666992","144.626434326172","148.184753417969","","","135.729934692383","","139.263885498047","145.433883666992","143.639739990234","142.94059753418","","140.864700317383","","135.330856323242","140.881958007813","137.525375366211","","","","","","","","139.933624267578","","","","","","","","","",
"United Kingdom","GBR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","104.02587890625","103.364212036133","102.611976623535","102.686492919922","102.87873840332","103.33943939209","103.768737792969","103.901878356934","104.120796203613","104.304443359375","103.933700561523","103.033851623535","101.824836730957","102.499359130859","102.749412536621","105.084213256836","106.744216918945","107.735931396484","107.405456542969","106.831497192383","105.480491638184","104.171592712402","","","","","","100.797340393066","100.668556213379","100.35871887207","100.229919433594","99.8226318359375","99.9933166503906","105.935173034668","106.386169433594","105.068580627441","103.240600585938","105.061889648438","104.259788513184","104.554908752441","104.425712585449","106.246078491211","107.111999511719","102.255546569824","101.925270080566","101.33521270752","101.154556274414","100.995552062988","","",
"Georgia","GEO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","96.8850479125977","","","","","92.4182968139648","","","","","97.2910385131836","95.297737121582","87.4046936035156","89.0706024169922","91.5906829833984","98.404426574707","103.603378295898","109.925827026367","114.666526794434","118.174652099609","115.694747924805","110.820503234863","106.909652709961","106.233909606934","100.780090332031","99.9381866455078","103.22737121582","104.024772644043","103.695701599121","103.340347290039","104.270683288574","106.305541992188","106.392196655273","104.272811889648","102.753471374512","100.343948364258","100.358306884766","98.6308364868164","99.2988815307617","",
"Ghana","GHA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","64.0897064208984","62.3171005249023","63.2084197998047","61.6421318054199","62.0247497558594","66.7998580932617","68.202766418457","68.3902816772461","69.5760269165039","70.8418884277344","73.1338729858398","74.9181976318359","73.4456787109375","70.8100891113281","72.6655883789063","69.3125686645508","70.5396499633789","69.673469543457","73.3307037353516","71.3804779052734","79.4789123535156","79.9336395263672","78.9953918457031","80.0970687866211","78.4118728637695","77.8936462402344","80.4646301269531","","78.3422393798828","82.8720932006836","77.9119873046875","81.0046997070313","77.6126174926758","80.7633209228516","86.546760559082","90.6660079956055","95.58154296875","101.023002624512","100.291130065918","","102.970809936523","106.687911987305","106.100799560547","104.587448120117","108.337890625","106.727966308594","105.509880065918","103.568466186523","104.841407775879","",
"Gibraltar","GIB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","91.2574234008789","100.446899414063","73.0199890136719","73.267578125","72.0553665161133","73.8558731079102","70.4103088378906","72.7415618896484","71.1463470458984","69.8191223144531","71.0227279663086","73.5263671875","74.1935501098633","77.0483169555664","75.3661804199219","","","","","","","","","","","","116.574111938477","","103.905937194824","88.7804870605469","84.4704971313477","","","","","","","109.740257263184","111.817237854004","","","","","","","101.121162414551","103.54402923584","","107.75830078125","",
"Guinea","GIN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","31.0288105010986","26.1672401428223","29.864709854126","30.2333106994629","30.7819499969482","29.7896709442139","33.2411003112793","34.3308601379395","35.543140411377","36.2101707458496","34.7357711791992","32.962818145752","31.8057994842529","30.6746406555176","34.7859916687012","32.4524002075195","30.7406902313232","31.7648792266846","32.134449005127","31.811710357666","34.5348892211914","34.5824813842773","39.1678810119629","42.2619781494141","47.1507606506348","49.0171203613281","52.7618103027344","52.9528388977051","55.1583290100098","58.2196388244629","61.2746696472168","69.6943283081055","73.0269393920898","76.0802307128906","78.1001815795898","79.6461029052734","81.7479095458984","82.7778472900391","82.3814315795898","84.2496795654297","87.285530090332","89.2085266113281","91.1446914672852","92.7637405395508","","91.5091705322266","","","","",
"Gambia, The","GMB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","24.6942005157471","24.3254508972168","26.0555191040039","26.7458190917969","27.878059387207","29.5898704528809","30.7960605621338","33.37451171875","37.5625190734863","42.1946411132813","51.466381072998","56.1167182922363","59.8026313781738","63.7853507995605","65.9926071166992","66.2743225097656","64.3812637329102","61.7840881347656","57.8539810180664","58.6482582092285","60.5259704589844","60.8212814331055","62.4154510498047","64.6422882080078","66.2069320678711","69.387451171875","70.6151733398438","71.2609481811523","81.7947006225586","80.242073059082","80.2987899780273","77.5964736938477","80.6445770263672","81.51904296875","79.6480484008789","78.7512130737305","81.1555786132813","80.2909469604492","79.7277069091797","79.784912109375","77.926399230957","81.2006072998047","82.9838333129883","86.7409896850586","90.0451278686523","92.0222091674805","95.2371063232422","98.0143814086914","101.659973144531","",
"Guinea-Bissau","GNB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","27.7291507720947","32.0445785522461","39.5591316223145","46.2228507995605","69.7576217651367","74.8831787109375","","74.7854614257813","71.8732223510742","67.5094833374023","64.292121887207","62.6758499145508","60.1858406066895","58.5169982910156","57.4722709655762","","54.5114784240723","51.9086494445801","52.136661529541","","","47.4536209106445","45.7979316711426","51.0243682861328","55.0624885559082","57.5503005981445","62.3480987548828","65.607307434082","","75.6167373657227","89.8494873046875","","","108.722427368164","116.306221008301","122.443809509277","","","","118.685180664063","","","","","","","","","","",
"Equatorial Guinea","GNQ","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","87.2229385375977","","","104.487106323242","","","","","","","155.373596191406","153.188323974609","163.933441162109","177.581527709961","","","","","","","","","112.697769165039","114.821212768555","","","","","108.044982910156","103.112617492676","107.201690673828","104.057983398438","94.7142105102539","","90.0109176635742","","","72.1617736816406","70.1952972412109","69.3820495605469","67.9409027099609","69.1443099975586","","","61.7751502990723","","","","","",
"Greece","GRC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","101.234176635742","102.015197753906","102.792129516602","103.899589538574","103.536087036133","103.058280944824","102.15779876709","101.015266418457","99.8538589477539","98.0526733398438","99.4452667236328","99.4407196044922","99.8325576782227","99.6376495361328","99.1919937133789","98.0627899169922","95.1623992919922","95.7948226928711","95.1828002929688","94.6740417480469","94.2890090942383","92.4853820800781","90.4640579223633","90.2692184448242","92.4461364746094","92.2022323608398","92.6460266113281","95.1305923461914","96.7245712280273","97.6052169799805","96.3282470703125","97.3861312866211","97.9539489746094","98.6887435913086","97.8357772827148","97.6770629882813","96.7938003540039","","","98.5142517089844","98.2902374267578","99.1641235351563","98.9243011474609","97.8748626708984","99.5262985229492","99.2777328491211","99.5534820556641","99.3664321899414","","",
"Grenada","GRD","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","124.156410217285","127.008819580078","129.715698242188","136.231109619141","115.644981384277","119.651123046875","120.93480682373","120.355827331543","117.581199645996","113.578453063965","107.845588684082","106.037422180176","105.891502380371","103.594139099121","103.972152709961","101.466346740723","112.065628051758","114.653167724609","","117.179862976074","116.583297729492","121.883743286133","123.610107421875","121.52661895752","119.753929138184","110.472846984863","122.358680725098","119.125511169434","110.652290344238","93.7637634277344","97.8859024047852","112.304512023926","111.868980407715","110.152496337891","103.212188720703","","103.92765045166","108.654449462891","115.57763671875","116.528778076172","","","119.391418457031","118.585441589355","118.55216217041","112.497871398926","111.447731018066","106.850761413574","","",
"Greenland","GRL","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","54.6265983581543","56.0754508972168","57.269359588623","57.3571701049805","58.8288383483887","59.8689384460449","59.4391708374023","61.4341087341309","63.0693397521973","64.4886093139648","66.5861129760742","70.4230880737305","66.2352600097656","70.4179306030273","71.9396591186523","72.4585571289063","72.0938720703125","73.8860168457031","75.2030868530273","","72.5792617797852","76.069709777832","80.0139465332031","81.8033065795898","81.7311706542969","84.0785369873047","85.5375823974609","86.288932800293","92.4404373168945","97.8271408081055","99.7949066162109","100.396842956543","103.117073059082","","108.682258605957","109.85279083252","111.030776977539","111.38102722168","111.982406616211","115.761009216309","115.487129211426","113.629920959473","108.877082824707","106.016181945801","102.580741882324","101.512687683105","100.812301635742","101.194892883301","101.902618408203","101.873489379883","",
"Guam","GUM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","98.7437896728516","99.8151397705078","101.398681640625","102.147827148438","","98.4660034179688","103.591171264648","100.318069458008","99.0449829101563","95.6877975463867","96.2339630126953","97.5024871826172","97.103157043457","96.4290771484375","95.9228363037109","96.5618133544922","98.978401184082","103.2041015625","107.590553283691","","96.7317199707031","93.3813400268555","91.7981033325195","92.1531066894531","94.2770080566406","95.8496322631836","100.536186218262","","106.374092102051","105.534019470215","102.245262145996","","97.4294967651367","","100.881317138672","","97.9406509399414","98.860107421875","95.188606262207","96.494758605957","98.9966125488281","97.811637878418","","","","","","","","",
"High income","HIC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","99.08252","99.94978","99.89373","100.0072","99.50724","99.55171","99.86899","99.69783","99.59191","99.30793","101.2863","100.8236","101.0667","100.3632","99.87504","100.0016","100.6447","101.1867","101.5583","101.9245","102.1655","101.5677","100.993","100.9214","100.8844","101.2085","101.2935","100.4114","101.4174","101.1384","100.7077","100.7103","100.189","100.6609","101.2319","101.7193","102.0451","102.6189","102.7983","102.4805","101.8946","101.5356","101.6561","102.0756","101.752","101.4832","101.2779","101.2348","101.0169","101.5891","",
"Hong Kong SAR, China","HKG","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","118.91918182373","119.212173461914","119.057090759277","119.827606201172","121.11856842041","121.953308105469","121.599388122559","118.700378417969","115.299293518066","112.205902099609","110.572158813477","108.778900146484","108.103256225586","107.652976989746","106.400672912598","105.78125","106.428398132324","107.800956726074","108.598373413086","108.949363708496","107.352638244629","105.301208496094","102.316070556641","99.2809677124023","98.6135864257813","98.4762802124023","","97.9475784301758","","","","","","","","","","","","","","103.92066192627","106.494186401367","109.313011169434","110.226760864258","108.141746520996","107.762321472168","108.617668151855","109.322532653809","",
"Honduras","HND","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","82.9955673217773","83.0222778320313","84.4524002075195","83.4101333618164","84.8424377441406","85.4311828613281","86.5663681030273","85.4426803588867","88.0637588500977","93.7135620117188","95.3694763183594","94.7828979492188","100.829856872559","102.3837890625","103.83332824707","104.459030151367","107.030296325684","","107.166770935059","","104.535346984863","104.130271911621","107.375312805176","108.326713562012","107.915832519531","105.74095916748","106.200286865234","106.378921508789","105.503448486328","104.632362365723","103.76309967041","","","108.743209838867","106.267219543457","101.749229431152","104.690086364746","99.8438186645508","100.927047729492","99.794807434082","100.658950805664","99.6456985473633","96.5267486572266","93.85205078125","91.943489074707","92.7776412963867","92.5846862792969","91.5349578857422","","91.4544677734375","",
"Heavily indebted poor countries (HIPC)","HPC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","49.20496","49.54743","49.83382","50.92853","51.95069","54.1005","56.90561","59.52446","61.69064","63.52694","65.79228","67.4636","66.68646","66.75013","66.47695","65.38743","65.15327","63.93675","63.90564","62.47934","60.94526","62.65459","61.32659","61.44801","62.50021","65.06854","65.41253","69.95045","70.80316","70.45648","72.95145","76.32969","81.80008","85.25112","88.27614","90.99935","93.56446","95.86883","99.55514","99.33019","99.36415","99.39968","100.6562","100.8953","101.6077","100.882","101.2837","101.5635","102.1012","102.5951","",
"Croatia","HRV","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2406692504883","83.9277572631836","84.8124923706055","86.370719909668","87.2832717895508","91.1309967041016","93.1209411621094","95.0463104248047","97.0864791870117","99.7809982299805","101.756858825684","","103.345993041992","100.703247070313","97.7211227416992","93.8436584472656","91.7828903198242","91.9439468383789","93.537727355957","96.3791198730469","99.6890106201172","100.996017456055","100.579231262207","98.200569152832","96.4710311889648","94.6030502319336","","",
